Unexplained	Promoter	Distal	gene	rank	pearson
0.53962226441491	99.4603777355851	0	Taf3	13436	0.0238712814426067
0	100	0	Atp5c1	11794	-0.0692729923255704
0	0	100	Itih5	821	0.599537798589719
4.61756373937677	0	95.3824362606232	Sfmbt2	4674	0.673674316234525
0	0	100	Prkcq	1220	0.252467703668296
5.30384753685725	0	94.6961524631428	Gm13293	4871	0.335426792254304
0.63173541434411	0	99.3682645856559	Pfkfb3	2380	0.267215226409626
0.683284828546122	93.8124762748323	5.50423889662154	Rbm17	11333	-0.191575215937711
0	0	100	Il2ra	782	0.701726020136266
5.26899611758181	0	94.7310038824182	Il15ra	4862	0.359911560404336
8.84330867518494	0	91.1566913248151	Fbxo18	5574	0.158450407314431
1.05226236408278	0	98.9477376359172	Ankrd16	2810	-0.0487517931777801
1.52322924600152	0	98.4767707539985	Itga8	3161	-0.0404807374923239
5.35760728218465	0	94.6423927178154	Fam188a	4889	0.267195275626954
6.64973447240822	93.3502655275918	0	Pter	15883	0.649744847168306
10.5527638190955	0	89.4472361809045	C1ql3	5806	0.436454035480431
0	0	100	Rsu1	1337	0.4921261687611
12.5494505494505	87.4505494505495	0	Trdmt1	16277	-0.168540313191655
0	0	100	Vim	1712	0.708757863794561
1.01746976387022	98.9825302361298	0	Hacd1	13850	0.738190807509995
39.2259913999044	60.7740086000956	0	Stamos	16754	0.122308521221674
1.39646869983949	92.6003210272873	6.00321027287319	Stam	11308	0.086774848726249
1.10717850984663	98.8928214901534	0	Tmem236	13919	0.13465255051003
4.70202296336796	0	95.297977036632	Mrc1	4706	0.368255777203874
9.31657983450812	0	90.6834201654919	Cacnb2	5641	0.49069013047673
8.19736583448005	91.80263416552	0	Nsun6	16019	0.150541363391364
0.574143733914076	46.2878637893486	53.1379924767373	Plxdc2	8270	0.711952284632122
4.78753541076487	0	95.2124645892351	Nebl	4729	0.490991253931203
23.0853792598021	0	76.9146207401979	A930004D18Rik	6849	0.0741573965445187
15.4373927958834	84.5626072041166	0	Skida1	16389	0.17662985294369
1.85242839352428	53.7048567870486	44.4427148194271	Mllt10	8725	0.432228765288567
0.119560019129603	0	99.8804399808704	Dnajc1	1885	0.312151184645341
0	0	100	Spag6l	1498	-0.268141742599405
6.79959100204499	0	93.200408997955	4930426L09Rik	5206	-0.0331500139972282
0	53.4552845528455	46.5447154471545	Armc3	8617	-0.103027279534384
32.2729368372522	0	67.7270631627478	4930447M23Rik	7440	0.155012477877591
0	0	100	Msrb2	995	0.387451824697345
2.01198630136986	0	97.9880136986301	Otud1	3488	-0.0147343632066996
0.0658870037885027	0	99.9341129962115	Etl4	1832	0.482350561566684
4.69009407858329	72.81405644715	22.4958494742667	Enkur	10071	-0.012243655819094
3.62758835435155	94.0059162385178	2.36649540713062	Thnsl1	11603	-0.175426219690462
100	0	0	Gpr158	17321	-0.0507708805171556
0	0	100	Apbb1ip	123	0.594437130153396
2.46415146874565	95.5728804120841	1.96296811917026	Pdss1	11636	-0.0655402990034337
1.44045445323595	54.9604382227632	43.5991073240008	Abi1	8776	-0.124469387843165
1.32807939287799	68.286631640397	30.385288966725	Acbd5	9545	-0.446290194637818
4.07063197026022	95.9293680297398	0	Mastl	15387	0.266524033654722
10.1818181818182	89.8181818181818	0	Yme1l1	16163	0.344570593959916
2.56315692421169	97.4368430757883	0	Spopl	14873	0.368326537621089
0	100	0	Il1f9	12223	0.487036473635499
0.592136428233065	0	99.4078635717669	Il1rn	2346	0.0694259037021139
0.554589851833458	75.7718731893055	23.673536958861	Cacna1b	9995	0.282865373603844
1.49734647460197	94.1622441243366	4.34040940106141	Ehmt1	11448	-0.0144586231234483
0	0	100	Arrdc1	155	0.391038674034454
4.75782254607801	95.242177453922	0	Zmynd19	15562	-0.228885559223337
0.337711069418386	99.6622889305816	0	Dph7	13241	0.0634867635089481
1.31147540983607	98.6885245901639	0	Mrpl41	14073	-0.435895491809384
0	0	100	Pnpla7	1191	0.582019509162149
2.50057883769391	0	97.4994211623061	Nsmf	3768	0.457969419753676
1.73463738697177	0	98.2653626130282	Entpd8	3305	0.0841128558867663
7.77522935779816	0	92.2247706422018	Noxa1	5397	0.553501194812123
0	0	100	Nrarp	1068	0.297877187756399
0	0	100	Tor4a	1644	0.230847592052417
2.22778473091364	0	97.7722152690864	Nelfb	3621	0.169005387378619
6.81768198812404	93.182318011876	0	Ndor1	15903	0.036773065212953
2.73691412931919	1.74478275744099	95.5183031132398	Tprn	4626	-0.0237539597462733
0	0	100	Ssna1	1518	-0.207831817200883
1.86074429771909	98.1392557022809	0	Dpp7	14496	0.552517468502126
0	100	0	Uap1l1	12834	0.500946906291696
0	100	0	Sapcd2	12647	0.106563626000612
0	74.1242410088744	25.8757589911256	Entpd2	9854	0.308406292248474
0	0	100	Npdc1	1065	0.264793589337517
0	0	100	Fut7	603	0.753624761136983
0.740529763600114	0	99.2594702363999	Abca2	2504	-0.162753219610722
0.254741013303142	44.6645909991509	55.080667987546	BC029214	8139	0.188004632099185
0.712719298245614	99.2872807017544	0	Fbxw5	13592	-0.0691315395724649
2.43553008595988	0	97.5644699140401	Traf2	3733	-0.00783526965168284
3.03389428774591	0	96.9661057122541	Edf1	4052	0.0323957709347585
1.58904109589041	28.3561643835616	70.0547945205479	Phpt1	7289	0.208668673990193
2.89489311163896	44.1359857482185	52.9691211401425	Rabl6	8280	-0.0937168689652206
0.818858560794045	0	99.1811414392059	Tmem141	2581	0.646257604293912
5.8727948003714	0	94.1272051996286	Fcna	4998	0.491797987103715
9.2	90.8	0	Camsap1	16108	0.0548996660529966
4.46927374301676	95.5307262569832	0	Ubac1	15507	0.168895893231177
0.190225343868891	0	99.8097746561311	Nacc2	1953	0.360564638652409
100	0	0	Lhx3	17363	0.0876492961235212
11.2110143298679	0	88.7889856701321	Qsox2	5889	-0.119190803926489
0.321723317946566	0	99.6782766820534	Gpsm1	2085	-0.167549890074811
6.33082416521907	79.8494499131442	13.8197259216368	Dnlz	10679	-0.0500585078753175
1.53139356814701	0	98.468606431853	Card9	3169	0.48326348478337
0.41816009557945	99.5818399044205	0	Snapc4	13321	0.214028994782918
1.14512736620706	0	98.8548726337929	Sdccag3	2879	0.340434124656226
2.21741481882098	97.782585181179	0	Inpp5e	14699	0.0188865018746868
0	0	100	Notch1	1061	0.100869761472085
0	81.8396655153608	18.1603344846392	Egfl7	10375	0.481525109382989
0	0	100	Agpat2	98	0.535473830504943
0.886162235855487	0	99.1138377641445	Fam69b	2657	0.263589669199727
1.75381617408249	0	98.2461838259175	Snhg7	3322	-0.442981885831998
6.56610470275067	0	93.4338952972493	Med22	5157	-0.214986575152943
0	0	100	Surf4	1544	-0.142172429029525
0.715200683176772	99.2847993168232	0	Rexo4	13594	-0.0328354793879335
0	70.7753295842168	29.2246704157832	Adamts13	9631	0.395621771493232
0.178848217479432	0	99.8211517825206	Cacfd1	1941	0.272640212202244
0	0	100	Slc2a6	1446	0.619298392272182
3.87124836885602	96.128751631144	0	Adamtsl2	15337	0.366869565876456
0	24.1871445434059	75.8128554565941	Fam163b	6924	0.380221810302496
0	0	100	Sardh	1353	0.627416446485068
0	56.2528984387077	43.7471015612923	Brd3	8766	-0.0431207502607562
0	100	0	Wdr5	12868	-0.286625498507106
0	77.450110864745	22.549889135255	Rxra	10070	0.189502262882666
0	100	0	Fcnb	12086	0.335344960040887
1.24938755512004	0	98.75061244488	Olfm1	2957	0.357413170976459
100	0	0	1700007K13Rik	17119	-0.0477108689474394
3.26367691946466	80.8170932143696	15.9192298661658	Mrps2	10533	-0.163604545249145
0	56.6843736166445	43.3156263833555	Gbgt1	8793	0.62566418641499
0.57372346528973	0	99.4262765347103	Ralgds	2329	0.353862958537001
0	100	0	Cel	11886	0.078916765914188
3.03506840698223	89.2435917597106	7.72133983330712	Gtf3c5	11148	0.0989748144801337
1.19006553984132	71.852362883753	26.9575715764057	Gfi1b	9782	0.394099515812025
10.1511335012594	89.8488664987405	0	Tsc1	16160	0.272220754154577
0.425305688463583	0	99.5746943115364	1700026L06Rik	2177	0.656064387015992
1.57455518815935	0	98.4254448118407	Ak8	3186	0.267843568798488
5.4459155633275	0	94.5540844366725	Gtf3c4	4911	-0.0294232355125266
5.41183467142432	1.75438596491228	92.8337793636634	Ttf1	5283	0.213040454319456
0	66.7397369469908	33.2602630530092	Setx	9366	0.280513206115771
0	14.1378807753972	85.8621192246028	6530402F18Rik	6183	0.489519198956412
1.7083504168375	78.1604482711494	20.1312013120131	Med27	10232	-0.0229573418972336
0	0	100	Rapgef1	1272	-0.00500225705086235
5.65610859728507	83.2057083188305	11.1381830838844	Trub2	10889	0.196340718361136
7.35354362965998	92.64645637034	0	Coq4	15945	0.0503450074998557
0	35.3924050632911	64.6075949367088	Slc27a4	7598	0.221160341788687
