Unexplained	Promoter	Distal	gene	rank
7.8512507662424	22.7033581644991	69.4453910692585	Cntd1	7327
8.89731848522726e-06	30.5918743601827	69.4081167424988	Pcmtd1	7328
30.5928264632651	4.72388245695551e-05	69.4071262979103	Iqce	7329
30.5969771408036	4.33858810108372e-05	69.4029794733154	Ldb3	7330
1.62672421936811	28.978572198373	69.3947035822589	Hdac8	7331
30.6169665513078	4.61650997847091e-05	69.3829872835924	Tefm	7332
0.80489608603103	29.8174130080984	69.3776909058706	Tacc1	7333
30.6312899625094	4.17512913152513e-05	69.3686682861993	Fabp3	7334
24.0967840930076	6.54864536850732	69.354570538485	Gm6416	7335
1.11738299427333e-05	30.6535163053946	69.3464725207755	Nfasc	7336
3.02523795689829e-05	30.6867583610241	69.3132113865963	Ppp1r18	7337
30.71341882882	4.73615473964765e-05	69.2865338096326	Rnf223	7338
1.55990125325898e-05	30.7451997704699	69.2547846305176	Dtd1	7339
1.09944603751732e-05	30.7532526891131	69.2467363164265	Galnt3	7340
1.95642631450534	28.8222293308809	69.2213443546138	Ndufs8	7341
2.72352537918486e-05	30.7903177692301	69.2096549955161	Ctsl	7342
3.97228552279885e-05	30.795568550049	69.2043917270957	Dusp3	7343
14.4093298135687	16.3890894564523	69.201580729979	Med19	7344
5.57705181949403	25.2237400611671	69.1992081193389	Cep57	7345
30.801775195527	4.49389284456317e-05	69.1981798655445	Gan	7346
30.8100861008496	4.64573764952713e-05	69.1898674417739	Gm14305	7347
0.820912303746613	29.9982555769142	69.1808321193392	Bclaf1	7348
1.56477616252541e-05	30.8531516407054	69.146832711533	Tmem261	7349
4.06816842654571	26.7962628337121	69.1355687397422	B3galt2	7350
1.25716333689289	29.611864525788	69.1309721373191	Ptk7	7351
5.21956096124024	25.6508834883174	69.1295555504423	Zfyve19	7352
0.487441347437443	30.3886319387516	69.123926713811	Trmt1	7353
2.73975142668284	28.1957104175106	69.0645381558066	Mocs2	7354
1.35914941602514e-05	30.935540055574	69.0644463529319	Cep250	7355
1.55542063003165	29.3865172646131	69.0580621053552	Nfkbil1	7356
3.35443861457674	27.5880280118576	69.0575333735656	Plpp1	7357
30.9446027814739	4.71880944815128e-05	69.0553500304316	Nat8f5	7358
30.946296951387	4.80180478714007e-05	69.0536550305652	4930550C14Rik	7359
2.35926412023594	28.59279416721	69.047941712554	Arfrp1	7360
31.0165495931659	4.27467962772328e-05	68.9834076600378	Ubqln3	7361
0.97103075073129	30.0849423131313	68.9440269361374	Alg2	7362
31.0586482461299	4.52776969445116e-05	68.9413064761731	4930525G20Rik	7363
2.93790839313715e-05	31.094989893742	68.904980727174	Ilf3	7364
31.104896971132	4.5603532194224e-05	68.8950574253358	Rnd2	7365
31.1368558919903	4.5546636613174e-05	68.863098561373	Slc4a5	7366
20.7333626188043	10.4078768965874	68.8587604846084	Synpr	7367
4.91785813570857	26.2472617127427	68.8348801515487	Copa	7368
31.1684762602371	4.45661476611953e-05	68.8314791736153	Gpr21	7369
31.2050561448321	5.1832378235377e-05	68.7948920227897	Ano8	7370
0.720802272100742	30.5092686157603	68.769929112139	Sccpdh	7371
1.55207001673426e-05	31.2306442318257	68.7693402474741	Mtr	7372
1.26364520421309e-05	31.2579460379776	68.7420413255704	Olfml2a	7373
0.633250399187546	30.6291516086953	68.7375979921172	Asnsd1	7374
2.9609951121034	28.3254947800768	68.7135101078198	Uba7	7375
15.2537394152057	16.0522924021177	68.6939681826766	Map1a	7376
0.197032439375231	31.1158424586796	68.6871251019452	Timm44	7377
31.3152614107387	4.3360542651988e-05	68.6846952287186	Znrd1as	7378
4.03629947941688	27.280718629837	68.6829818907461	Arl2bp	7379
31.346763638029	4.79041250673233e-05	68.653188457846	Rab11fip4os1	7380
2.0472993977361	29.333640149701	68.6190604525629	Snx3	7381
31.3855356946272	5.03604448116504e-05	68.614413944928	Maneal	7382
0.370479289784055	31.0191428421253	68.6103778680906	Commd3	7383
5.27031271562854	26.1285249639435	68.6011623204279	Commd4	7384
31.4260768582545	4.47170095231579e-05	68.573878424736	Hecw2	7385
1.50227399966466e-05	31.4462378274306	68.5537471498294	Lsr	7386
6.01955905224407	25.4770843031446	68.5033566446113	Zfp2	7387
1.70142345850524e-05	31.5117882443753	68.4881947413901	Soat1	7388
3.3500349402221	28.1715524989377	68.4784125608402	Cbx2	7389
31.5360696559083	5.15432114832915e-05	68.4638788008802	1700042O10Rik	7390
2.48387123055154e-05	31.537305659431	68.4626695018566	Chpf	7391
31.540692156799	4.25097682133633e-05	68.4592653334328	Pou3f1	7392
1.32287148357775e-05	31.5592436154221	68.4407431558631	Adam17	7393
1.62417078776646	29.9400600619349	68.4357691502986	Depdc5	7394
1.43461037997707e-05	31.5664164997868	68.4335691541094	Psma6	7395
1.36625704293541	30.223493105872	68.4102498511925	Msh3	7396
31.5957304211685	4.6851106667648e-05	68.4042227277248	Cxx1b	7397
0.611064543705063	31.0269950910328	68.3619403652621	Poglut1	7398
0.82533943380813	30.8192766814022	68.3553838847897	Hemgn	7399
12.153419170747	19.4952418891866	68.3513389400664	Dnm1	7400
2.26633285868361	29.3958497969692	68.3378173443472	Hist1h1a	7401
0.421532842781099	31.2499745737601	68.3284925834588	Zfp53	7402
1.17833812940519e-05	31.6740859548647	68.3259022617541	E230029C05Rik	7403
11.0497642180051	20.6363876056588	68.3138481763361	Ccsap	7404
0.0670862395291188	31.6470869377272	68.2858268227437	Ccdc88b	7405
18.7226590338846	13.0080410015261	68.2692999645893	B330016D10Rik	7406
2.41758810821289e-05	31.7378138268101	68.2621619973088	Fbln2	7407
31.7393870313159	4.67796469989126e-05	68.2605661890371	Dbndd1	7408
1.49321387303797e-05	31.7401438141159	68.2598412537454	Clta	7409
1.61989340266029	30.1340443145395	68.2460622828002	Ptpro	7410
0.725321900626394	31.0367415267382	68.2379365726354	Kctd1	7411
31.7630431799428	4.78807822149324e-05	68.236908939275	Numbl	7412
31.7665597740011	4.83896177171811e-05	68.2333918363811	Gm9833	7413
15.8799090796876	15.9082892837195	68.2118016365929	Tubd1	7414
8.0274097678126	23.7660213905312	68.2065688416562	Chml	7415
2.11130855339838	29.6851062593724	68.2035851872293	Chmp3	7416
1.18620815704105e-05	31.7964602979214	68.203527839997	Sqstm1	7417
1.69117286068028e-05	31.826403608787	68.1735794794844	Anxa7	7418
31.8273018400815	4.76230048639756e-05	68.1726505369137	9530020I12Rik	7419
31.8484940915232	4.84851799471696e-05	68.1514574232968	AF366264	7420
31.855717902016	4.7666244010081e-05	68.14423443174	4930599N23Rik	7421
